time,page,tr_Redirect_To_Same_Conversation,tr_Post_New_Post,tr_Post_New_Conversation,tr_Get_New_Book,tr_Get_Logout,tr_Get_Conversations,tr_Redirect_To_New_Book,tr_Redirect_Root,tr_Get_New_Post,tr_Get_Login,tr_Redirect_To_New_Conversation,tr_Get_Root,tr_Post_New_Comment_On_Comment,tr_Get_New_Conversation,tr_Initial_Get_Root,tr_Authenticate_User,tr_Post_Login,tr_Post_New_Comment_On_Post,tr_Redirect_To_New_Post,tr_Get_Book,tr_Redirect_To_Post,tr_Get_Post,tr_Post_New_Book,tr_Reply_To_Conversation 
220,4.354,22.793,11.51,24.063,6.776,7.8,7.73,24.752,16.076,9.69,4.664,21.447,13.169,12.481,12.397,13.125,147.587,124.244,12.509,11.944,23.718,63.564,69.473,9.959,34.991 
230,4.354,22.793,11.51,24.063,6.776,7.8,7.73,24.569,16.076,9.69,4.664,21.447,13.169,12.481,12.397,13.125,147.587,124.244,12.509,11.944,23.718,63.564,69.473,9.942,34.991 
240,4.354,22.793,11.51,24.063,6.776,7.8,7.73,24.569,16.076,9.69,4.664,21.447,13.169,12.481,12.397,13.125,147.587,124.244,12.509,11.944,23.718,63.564,69.178,9.942,34.991 
250,4.354,22.793,11.51,24.063,6.776,7.8,7.73,24.569,16.076,9.69,4.664,21.447,13.169,12.481,12.397,13.125,147.587,124.244,12.509,11.944,23.718,63.564,69.178,9.942,34.991 
260,4.228,22.793,11.51,24.063,6.776,7.8,7.73,24.569,16.076,9.69,4.664,21.447,12.846,12.481,12.397,12.97,147.587,124.244,12.509,11.944,23.718,63.564,69.178,9.942,34.991 
270,4.228,22.793,11.51,24.063,6.776,7.8,7.73,24.569,16.076,9.69,4.664,21.447,12.846,12.481,12.397,12.97,147.587,124.244,12.509,11.944,23.718,63.564,69.178,9.942,34.991 
280,4.228,22.793,11.418,24.063,6.776,7.8,7.73,24.569,16.076,9.69,4.664,21.447,12.846,12.481,12.397,12.97,147.587,124.244,12.509,11.944,23.718,63.564,69.178,9.942,34.991 
290,4.228,22.706,11.303,24.06,6.776,7.8,7.73,24.569,16.076,9.69,4.664,21.444,12.846,12.481,12.397,12.97,147.587,124.244,12.509,11.903,23.718,63.242,69.178,9.942,34.991 
300,4.228,22.706,11.303,24.06,6.776,7.8,7.73,24.569,16.076,9.69,4.664,21.444,12.846,12.481,12.397,12.97,147.587,124.244,12.509,11.903,23.718,63.242,69.178,9.942,34.991 
310,4.228,22.706,11.303,24.06,6.776,7.8,7.73,24.569,16.076,9.69,4.664,21.444,12.846,12.481,12.397,12.97,147.587,124.244,12.509,11.903,23.718,63.242,69.178,9.942,34.991 
320,4.228,22.706,11.303,24.06,6.776,7.8,7.73,24.569,16.076,9.69,4.664,21.444,12.846,12.481,12.397,12.97,147.587,124.244,12.509,11.903,23.718,63.242,69.178,9.942,34.991 
330,4.228,22.706,11.303,24.06,6.776,7.528,7.73,24.569,16.076,9.69,4.664,21.444,12.846,12.481,12.397,12.97,147.587,124.244,12.509,11.903,23.718,63.242,69.178,9.942,34.991 
340,0.617,22.706,0.731,0.78,0.735,0.692,0.716,0.702,0.671,0.725,0.739,0.819,1.576,0.717,0.79,1.561,147.587,0.752,0.71,0.714,0.718,0.827,0.783,0.793,34.991 
350,0.617,0.719,0.724,0.78,0.733,0.691,0.716,0.702,0.671,0.725,0.739,0.729,1.576,0.713,0.76,1.561,147.587,0.752,0.71,0.699,0.702,0.714,0.783,0.755,0.959 
360,0.617,0.719,0.724,0.78,0.733,0.691,0.716,0.702,0.671,0.725,0.739,0.729,1.576,0.713,0.76,1.561,147.587,0.752,0.71,0.699,0.702,0.714,0.783,0.755,0.959 
370,0.617,0.719,0.724,0.78,0.733,0.691,0.716,0.702,0.671,0.725,0.739,0.729,1.576,0.713,0.76,1.561,147.587,0.752,0.71,0.699,0.702,0.714,0.783,0.755,0.959 
380,0.617,0.719,0.724,0.78,0.733,0.691,0.716,0.702,0.671,0.725,0.739,0.729,1.576,0.713,0.76,1.561,147.587,0.752,0.71,0.699,0.702,0.714,0.783,0.755,0.959 
390,0.617,0.719,0.724,0.78,0.733,0.691,0.716,0.702,0.671,0.725,0.739,0.729,1.576,0.713,0.76,1.561,147.587,0.752,0.71,0.699,0.702,0.714,0.783,0.755,0.959 
398,0.617,0.719,0.724,0.78,0.733,0.691,0.716,0.702,0.671,0.725,0.739,0.729,1.576,0.713,0.76,1.561,147.587,0.752,0.71,0.699,0.702,0.714,0.783,0.755,0.959 
